id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
9;scraping-bom;requests;1566999584.8325024;-0.4799516201019287;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cieslafnd.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cieslafnd.htm&p=.htm;14402;200;True;
10;scraping-bom;requests;1566999586.8301115;-0.4566771984100342;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gunpowderandsky.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gunpowderandsky.htm&p=.htm;19741;200;True;
2;scraping-bom;requests;1566999588.8083868;-0.44815778732299805;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gunpowderandsky.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gunpowderandsky.htm&p=.htm;14472;200;True;
3;scraping-bom;requests;1566999590.782294;-0.576289176940918;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=luckyhat.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=luckyhat.htm&p=.htm;17419;200;True;
4;scraping-bom;requests;1566999592.8784463;-0.4825317859649658;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=luckyhat.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=luckyhat.htm&p=.htm;14375;200;True;
5;scraping-bom;requests;1566999594.880497;-0.5422441959381104;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=janusfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=janusfilms.htm&p=.htm;47422;200;True;
6;scraping-bom;requests;1566999596.9530132;-0.5196912288665771;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=janusfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=janusfilms.htm&p=.htm;14401;200;True;
7;scraping-bom;requests;1566999598.9906325;-0.489001989364624;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=yashraj.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=yashraj.htm&p=.htm;45622;200;True;
8;scraping-bom;requests;1566999601.0167441;-0.7381489276885986;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=yashraj.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=yashraj.htm&p=.htm;14362;200;True;
9;scraping-bom;requests;1566999603.2755089;-0.5277132987976074;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=1091.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=1091.htm&p=.htm;17872;200;True;
10;scraping-bom;requests;1566999605.3259077;-0.4847404956817627;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=1091.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=1091.htm&p=.htm;14321;200;True;
2;scraping-bom;requests;1566999607.3335576;-0.45385169982910156;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=ledafilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=ledafilms.htm&p=.htm;17450;200;True;
3;scraping-bom;requests;1566999609.309217;-0.4550509452819824;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=ledafilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=ledafilms.htm&p=.htm;14386;200;True;
4;scraping-bom;requests;1566999611.2892716;-0.47701144218444824;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=screenmedia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=screenmedia.htm&p=.htm;40748;200;True;
5;scraping-bom;requests;1566999613.292925;-0.4629542827606201;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=screenmedia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=screenmedia.htm&p=.htm;14414;200;True;
6;scraping-bom;requests;1566999615.2767367;-0.4857485294342041;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;70797;200;True;
7;scraping-bom;requests;1566999617.30127;-0.49926114082336426;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;22001;200;True;
8;scraping-bom;requests;1566999619.3301651;-0.49155235290527344;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=filmmovement.htm&p=.htm;14427;200;True;
9;scraping-bom;requests;1566999621.3442447;-0.5189535617828369;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;71512;200;True;
10;scraping-bom;requests;1566999623.4072833;-0.4866025447845459;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;71429;200;True;
2;scraping-bom;requests;1566999625.4396713;-0.4689903259277344;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;52924;200;True;
3;scraping-bom;requests;1566999627.442042;-0.5253520011901855;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=strand.htm&p=.htm;14347;200;True;
4;scraping-bom;requests;1566999629.4874918;-0.48435091972351074;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gravitas.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gravitas.htm&p=.htm;30628;200;True;
5;scraping-bom;requests;1566999631.495406;-0.505204439163208;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gravitas.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gravitas.htm&p=.htm;14391;200;True;
6;scraping-bom;requests;1566999633.5242512;-0.48047947883605957;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=bluefox.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=bluefox.htm&p=.htm;21708;200;True;
7;scraping-bom;requests;1566999635.5273483;-0.4535958766937256;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=bluefox.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=bluefox.htm&p=.htm;14390;200;True;
8;scraping-bom;requests;1566999637.4998186;-0.4809567928314209;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gkids.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gkids.htm&p=.htm;39782;200;True;
9;scraping-bom;requests;1566999639.507644;-0.4716677665710449;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gkids.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gkids.htm&p=.htm;14334;200;True;
10;scraping-bom;requests;1566999641.4975812;-0.4780864715576172;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=abramorama.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=abramorama.htm&p=.htm;61239;200;True;
2;scraping-bom;requests;1566999643.5089102;-0.4871084690093994;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=abramorama.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=abramorama.htm&p=.htm;14399;200;True;
3;scraping-bom;requests;1566999645.5156114;-0.5301296710968018;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=filmarcade.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=filmarcade.htm&p=.htm;28815;200;True;
4;scraping-bom;requests;1566999647.569744;-0.47331976890563965;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=filmarcade.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=filmarcade.htm&p=.htm;14409;200;True;
5;scraping-bom;requests;1566999649.5621238;-0.4800441265106201;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gooddeed.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=gooddeed.htm&p=.htm;20665;200;True;
6;scraping-bom;requests;1566999651.563408;-0.4900376796722412;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gooddeed.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=gooddeed.htm&p=.htm;14375;200;True;
7;scraping-bom;requests;1566999653.5729318;-0.5039432048797607;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=umc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=umc.htm&p=.htm;17341;200;True;
8;scraping-bom;requests;1566999655.59862;-0.5177581310272217;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=umc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=umc.htm&p=.htm;14340;200;True;
9;scraping-bom;requests;1566999657.6353483;-0.5626084804534912;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;71401;200;True;
10;scraping-bom;requests;1566999659.736773;-0.487959623336792;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;71205;200;True;
2;scraping-bom;requests;1566999661.7635016;-0.5207855701446533;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;26386;200;True;
3;scraping-bom;requests;1566999663.8093631;-0.49926257133483887;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=eros.htm&p=.htm;14321;200;True;
4;scraping-bom;requests;1566999665.8273275;-0.49574780464172363;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=emphatic.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=emphatic.htm&p=.htm;17421;200;True;
5;scraping-bom;requests;1566999667.8438966;-0.4691011905670166;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=emphatic.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=emphatic.htm&p=.htm;14399;200;True;
6;scraping-bom;requests;1566999669.832745;-1.364884376525879;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;71569;200;True;
7;scraping-bom;requests;1566999672.7352962;-0.4567685127258301;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;21495;200;True;
8;scraping-bom;requests;1566999674.7151263;-0.46985888481140137;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=zeitgeist.htm&p=.htm;14386;200;True;
9;scraping-bom;requests;1566999676.7078543;-0.4695732593536377;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=santarita.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=santarita.htm&p=.htm;17455;200;True;
10;scraping-bom;requests;1566999678.6989245;-0.484569787979126;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=santarita.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=santarita.htm&p=.htm;14404;200;True;
2;scraping-bom;requests;1566999680.7031565;-0.5037398338317871;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=imax.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=imax.htm&p=.htm;33676;200;True;
3;scraping-bom;requests;1566999682.7324212;-0.48177385330200195;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=imax.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=imax.htm&p=.htm;14321;200;True;
4;scraping-bom;requests;1566999684.7327685;-0.49329304695129395;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=vertical.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=vertical.htm&p=.htm;27641;200;True;
5;scraping-bom;requests;1566999686.7506182;-0.5004804134368896;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=vertical.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=vertical.htm&p=.htm;14401;200;True;
6;scraping-bom;requests;1566999688.771074;-0.5256435871124268;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=omalley.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=omalley.htm&p=.htm;14335;200;True;
7;scraping-bom;requests;1566999690.814372;-0.5418200492858887;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cinemaguild.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cinemaguild.htm&p=.htm;60776;200;True;
8;scraping-bom;requests;1566999692.8905993;-0.4826645851135254;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cinemaguild.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cinemaguild.htm&p=.htm;14414;200;True;
9;scraping-bom;requests;1566999694.8928518;-0.5009305477142334;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=distribfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=distribfilms.htm&p=.htm;36478;200;True;
10;scraping-bom;requests;1566999696.9282193;-0.4774453639984131;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=distribfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=distribfilms.htm&p=.htm;14427;200;True;
2;scraping-bom;requests;1566999698.9243593;-0.4931910037994385;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=menemsha.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=menemsha.htm&p=.htm;25484;200;True;
3;scraping-bom;requests;1566999700.9447727;-0.48700857162475586;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=menemsha.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=menemsha.htm&p=.htm;14373;200;True;
4;scraping-bom;requests;1566999702.9529908;-0.4884324073791504;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=fiveandtwo.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=fiveandtwo.htm&p=.htm;22437;200;True;
5;scraping-bom;requests;1566999704.9643445;-0.4705026149749756;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=fiveandtwo.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=fiveandtwo.htm&p=.htm;14425;200;True;
